parameters, "参数组件的一般跟踪"
partner, "Ariba 合作伙伴消息类别"
perfLog, "性能日志记录"
perfLog.trace, "每个请求的性能跟踪记录"
perfLog.detail, "每个计算表跟踪数据的详细细分"
perfLog.exception, "监视和记录长期操作"
portlet, "Portlet 内容生成"
preferences, "显示客户端首选项设置活动"
printOnMap, "打印映射到客户端上的群机"
psoftAdapter, "与 PeopleSoft 有关的消息"
punchout, "跟踪 punchout 信息"
punchout.analysis, "有关与 Analysis 集成的 punch out 工具的信息"
queryperf, "AQL 查询性能信息"
queryPathNode,"执行内存中查询时查询路径节点信息"
receivingUI, "跟踪接收 UI 信息"
chargeUI, "跟踪费用 UI 信息"
recentUserChoice, "跟踪最近的用户选择信息"
record, "历史记录项目信息"
rpcPerf, "用于调整 StartupProfile 的更高级 RPC 信息"
rpcRecv, "所有 RPC 接收"
rpcSend, "所有 RPC 发送"
rpcStatus, "显示正在等待的 RPC 的状态"
rpcWarning, "关于 RPC 延迟的警告"
rules, "跟踪规则信息"
runtime,  "低级运行时"
sapadapter, "与 SAP 有关的消息"
save, "客户端保存"
saveSubs, "正在保存和恢复订阅"
scheduler, "调度程序引擎跟踪"
scheduler.amf.base, "传送预定通讯任务有关的消息"
scheduler.appcore, "应用程序级别的调度程序跟踪"
scheduler.nodeassignment,"调度程序节点分配消息"
script, "来自脚本的消息"
searchindex, "与目录搜索索引有关的跟踪"
searchui, "与目录搜索 UI 有关的跟踪"
security, "与安全有关的消息"
selectClusterRoot, "对象重构消息"
serverCache, "服务器缓存管理消息"
serverMonitor, "服务器监视器操作"
serverOps, "客户端请求的服务器操作"
servletadaptor, "与 Ariba web servlet 适配器有关"
sessionCache, "会话级对象缓存跟踪"
shutdown, "与关闭顺序相关的消息"
shutdown.aribaweb, "与 aribaweb 关闭顺序相关的消息"
shutdown.integrationChannel, "与集成通道关闭顺序相关的消息"
shutdown.scheduler, "与调度程序关闭顺序相关的消息"
smtp, "SMTP 邮件服务器活动跟踪"
splitAccounting, "跟踪拆分记帐信息"
sqlio, "通过 TransSQL 实现的 SQL I/0"
sso, "单一登录跟踪"
sso_session, "单一登录会话管理跟踪"
sso_delegation, "单一登录委派阶段跟踪"
startup, "启动消息"
startup.amf, "启动消息传送框架消息"
startup.amf.base, "启动消息传送框架消息"
startupTibco, "启动 Tibco 通道消息"
table, "跟踪 AWTDataTable widget"
template, "模板生成活动"
tester, "测试程序进程"
threadpool, "线程池跟踪"
transaction, "有关数据库事务的高级信息"
transaction.graphs, "图表对象重构"
transformMetrics, "进行成包转换时转储计算表"
triggers, "与激发的触发器有关的消息"
uiLogin, "跟踪来自 Buyer 登录页的消息"
uiTransaction, "从客户端发出的数据库交易"
uiTriggers, "跟踪组和字段的触发器"
unspscmanager, "来自 UNSPSC 版本管理器的消息"
upload, "将数据上载到 Ariba Buyer"
user, "跟踪用户、组、角色和权限操作"
util, "关于程序类的消息"
util.io, "关于 I/O 程序类的消息"
validation, "目录导入和层次验证日志记录"
validity, "跟踪页面和组的有效性"
visibility, "跟踪组和字段的可见性"
watchdog, "数据库/服务器监视信息"
widgets, "与 Ariba web widget 元件有关"
wizard, "通常归为子类的向导事件"
wizardFrame, "通常归为子类的向导框架事件"
wizardLow, "低级向导事件"
workflow, "跟踪常规工作流程事件"
workflowAction, "工作流程操作和情形"
workflowMonitoring, "记录消息类别以监视工作流程队列"
workforce, "与劳务有关的跟踪"
workforce.invoicing, "劳务发票跟踪消息"
wsrp,"Web 服务远程 Portlet"
xml, "xml 组件跟踪"
xmlsec, "跟踪从 Apache 的 xmlsecurity 库中生成的消息"
xmlsignature, "跟踪数字签名功能"
xslt, "跟踪 XSL 转换库"
realmPurge, "在已删除的领域中清除数据"
translationsTask.details, "UpdateTranslations 预定任务详细跟踪"
openOfficeMaster,"OpenOffice 集成"
openOfficeMaster.details,"OpenOffice 详细信息"
openOfficeMaster.openOffice,"OpenOffice 杂项"
sdb.startup,"供应商数据库启动"
sdb,"供应商数据库母版 "
sdb.scheduler,"供应商数据库调度程序"
catalog.facade,"适用于 DirectAction 调用后执行的目录搜索"
bpm,"与业务流程监视相关的日志消息"
