Cp1251,,,,
"PortletWrapper",a004,"Content retrieval still in progress -- some items may be missing or out of date.","Идет извлечение содержимого -- некоторые элементы могут отсутствовать или быть устаревшими.",""
"PortletWrapper",a005,"An error occurred while retrieving content -- If this problem persists, contact your administrator.","Ошибка извлечения содержимого. Если проблема будет возникать в дальнейшем, обратитесь к администратору.",""
"PortletWrapper",a006,"Show / Hide content","Показать/скрыть содержимое",""
"PortletWrapper",a007,"Remove this item","Удалить этот элемент",""
"SearchPageWrapper",a001,"Search","Поиск",""
"StepByStepTOC",1,"Step {0}","Шаг {0}",""
"StepByStepTOC",2,"Non-numbered step","Шаг без номера",""
"StepHeader",1,"Step {0}","Шаг {0}",""
"StepHeader",2,"Non-numbered step","Шаг без номера",""
"StepHeader",a001,"Substeps","Дополнительные шаги",""
"TabList",a001,"Actions","Действия",""
"TabList",a002,"More...","Дополнительно...",""
"TableHeaderRow",1,"Sorted ascending (click to reverse)","Отсортировано по возрастанию (щелкните для изменения порядка сортировки)",""
"TableHeaderRow",2,"Sorted descending (click to reverse)","Отсортировано по убыванию (щелкните для изменения порядка сортировки)",""
"TableHeaderRow",a001,"Select all","Выбрать все",""
"TocPanel",1,"Collapse view","Свернуть вид",""
"TocPanel",2,"Expand view","Раскрыть вид",""
"TocPanel",a001,"View Menu","Меню вида",""
"ToggleImage",a001,"Open/Close","Закрыть/Открыть",""
