KS_C_5601-1987,,,,
"Confirmation",a001,"Confirm Action","조치 확인",""
"Confirmation",a002,"Are you sure?","계속하시겠습니까?",""
"Confirmation",a003,"OK","확인",""
"Confirmation",a004,"Cancel","취소",""
"Confirmation",a005,"Cancel","취소",""
"DateField",1,"Enter date: %s","날짜 입력: %s","example date format"
"DateField",2,"Enter date: mm/dd/yyyy","날짜 입력: mm/dd/yyyy","accessibility enabled example date format"
"DateField",3,"Date field is disabled","날짜 필드를 사용할 수 없습니다.","accessibility enabled date field disabled message"
"DateField",a001,"Select a date from the calendar","달력에서 날짜를 선택합니다.",""
"DateField",a002,"Calendar is disabled","달력을 사용할 수 없습니다.",""
"ErrorFlag",a001,"Error","오류",""
"ErrorIndicator",a001,"Required Field","필수 필드","alt text for required field indicator"
"ErrorIndicator",a002,"Error","오류","alt text for form input error indicator"
"ErrorIndicator",a003,"Warning","경고","alt text for form input warning indicator"
"FileBrowser",a001,"Directory Listing For","디렉터리 나열 대상","title followed by directory path"
"FileBrowser",a002,"Name","이름",""
"FileBrowser",a003,"Size","크기",""
"FileBrowser",a004,"Last Modified","최종 수정일",""
"FileBrowser",a005,"Open","열기","Button to open a file or directory"
"FileBrowser",a006,"Select","선택","Button to select a file or directory"
"FileBrowser",a007,"Up To","위로","Button to go to parent directory"
"FileUploadStatusBar",a001,"Uploading file...","파일 업로드 중...",""
"FooterLinks",a001,"POWERED BY", "POWERED BY", "powered by Ariba text"
"HintMessage",a001,"* indicates required field","(*)는 필수 필드를 나타냅니다.",""
"HintMessage",a002,"How to","방법",""
"HintMessage",a003,"Screen Details","화면 세부 사항",""
"ModalPageWrapper",a001,"OK Button","확인 단추",""
"ModalPageWrapper",a002,"OK","확인",""
"ModalPageWrapper",a003,"Cancel Button","취소 단추",""
"ModalPageWrapper",a004,"Cancel","취소",""
"ModalPageWrapper",a005,"Done Button","완료 단추",""
"ModalPageWrapper",a006,"Done","완료",""
"ModalWindowWrapper",a001,"OK","확인",""
"ModalWindowWrapper",a002,"Cancel","취소",""
"OutlineBox",1,"Minimize","최소화","Tooltip on collapse button"
"OutlineBox",2,"Maximize this view","이 보기를 최대화합니다.","Tooltip on expand button"
"OutlineBox",a001,"Expand to view the contents of this section.","이 섹션의 내용을 보려면 확장하십시오.",""
"PageErrorPanel",1,"There are {0} problems that require completion or correction in order to complete your request.", "{0}개 항목에 대해 입력을 완료하거나 오류를 수정해야 요청을 완료할 수 있습니다.","plural version of the msg"
"PageErrorPanel",2,"There is {0} problem that requires completion or correction in order to complete your request.", "{0}개 항목에 대해 입력을 완료하거나 오류를 수정해야 요청을 완료할 수 있습니다.","singular version of the msg"
"PageErrorPanel",3,"Mouse over the red icons to learn more.  Use the <b><i>Next</i></b> and <b><i>Previous</i></b> links to step through the errors as needed.","자세한 내용을 보려면 빨간색 아이콘 위에 마우스를 놓으십시오. <b><i>다음</i></b> 및 <b><i>이전</i></b> 링크를 사용하면 오류 간을 이동할 수 있습니다.",""
"PageErrorPanel",4,"There are {0} warnings that require your attention.  Please try again if you want to proceed after reviewing the warnings.","사용자의 주의가 필요한 {0}개의 경고가 있습니다. 계속하려면 경고 내용을 검토한 후 다시 시도하십시오.","plural version of the msg"
"PageErrorPanel",5,"There is {0} warning that requires your attention.  Please try again if you want to proceed after reviewing the warning.","사용자의 주의가 필요한 {0}개의 경고가 있습니다. 계속하려면 경고 내용을 검토한 후 다시 시도하십시오.","singular version of the msg"
"PageErrorPanel",6,"Maximize this view","이 보기를 최대화합니다.",""
"PageErrorPanel",7,"Minimize this view","이 보기 최소화",""
"PageErrorPanel",a001,"Expand to see the full message.","전체 메시지를 보려면 확장하십시오.",""
"PageErrorPanel",a002,"&#60; Previous","&#60; 이전",""
"PageErrorPanel",a003,"Next &#62;","다음 &#62;",""
"PageErrorPanel",a004,"Go To Problem Location &#62;","오류 위치로 이동 &#62;",""
"PageErrorPanel",a005,"Error","오류",""
"PageErrorPanel",a006,"Warning","경고",""
"PopupMenu",a001,"Show all menu items","모든 메뉴 항목 표시",""
"PollDialog",a001,"Unable to reach the Ariba service.","Ariba 서비스에 연결할 수 없습니다.",""
"PollDialog",a002,"Please check your internet connection.","인터넷 연결을 확인하십시오.",""
"PollDialog",a003,"Reconnecting in","다음 시간 후에 다시 연결:",""
"PollDialog",a004,"seconds.","초.",""
"PollDialog",a005,"Try now","지금 시도",""
"PollDialog",a006,"OK","확인",""
"PortletWrapper",a004,"Content retrieval still in progress -- some items may be missing or out of date.","콘텐츠 검색이 진행 중입니다. 일부 항목이 누락되었거나 만료되었을 수 있습니다.",""
"PortletWrapper",a005,"An error occurred while retrieving content -- If this problem persists, contact your administrator.","콘텐츠를 검색하는 중 오류가 발생했습니다. 이 문제가 계속되면 관리자에게 문의하십시오.",""
"PortletWrapper",a006,"Show / Hide content","콘텐츠 표시/숨기기",""
"PortletWrapper",a007,"Remove this item","이 항목 제거",""
"SearchPageWrapper",a001,"Search","검색",""
"StepByStepTOC",1,"Step {0}","{0}단계",""
"StepByStepTOC",2,"Non-numbered step","번호가 없는 단계",""
"StepHeader",1,"Step {0}","{0}단계",""
"StepHeader",2,"Non-numbered step","번호가 없는 단계",""
"StepHeader",a001,"Substeps","하위 단계",""
"TabList",a001,"Actions","조치",""
"TabList",a002,"More...","더 보기...",""
"TableHeaderRow",1,"Sorted ascending (click to reverse)","오름차순 정렬(역순으로 정렬하려면 클릭)",""
"TableHeaderRow",2,"Sorted descending (click to reverse)","내림차순 정렬(역순으로 정렬하려면 클릭)",""
"TableHeaderRow",a001,"Select all","모두 선택",""
"TocPanel",1,"Collapse view","보기 축소",""
"TocPanel",2,"Expand view","보기 확장",""
"TocPanel",a001,"View Menu","보기 메뉴",""
"ToggleImage",a001,"Open/Close","열기/닫기",""
