integrationMaster.fileChannelMaster.fileChannelEncoder, "Filkanalsmeddelanden - Kodning"
integrationMaster.fileChannelMaster.fileChannelDataLoad, "Filkanalsmeddelanden - Datainläsning"
integrationMaster.fileChannelMaster.fileExport, "Filkanalsmeddelanden - Export"
integrationMaster.fileChannelMaster.fileIO, "Loggar filers I/O-relaterade meddelanden"
integrationMaster.integrationEvent, "Information om integrationshändelser"
integrationMaster.wsChannelMaster, "Alla kanalmeddelanden för webbtjänsten"
integrationMaster.wsChannelMaster.wsChannelConfiguration, "Webbtjänstkanalmeddelanden - Konfiguration"
integrationMaster.wsChannelMaster.wsChannelEncoder, "Webbtjänstkanalmeddelanden - Kodarme"
integrationMaster.wsChannelMaster.wsChannelDataLoad, "Webbtjänstkanalmeddelanden - Datainläsning"
integrationMaster.wsChannelMaster.wsChannelMigration, "Webbtjänstkanalmeddelanden - Migrering"
integrationMaster.wsChannelMaster.wsExport, "Webbtjänstkanalmeddelanden - Export"
integrationMaster.wsChannelMaster.wsIO, "Loggar webbtjänsters I/O-relaterade meddelanden"
integrationMaster.wsChannelDetails.wsMessages, "Loggar innehållet i alla XML-meddelanden som utbyts"
integrationMaster.httpChannelMaster, "Alla http-kanalmeddelanden"
integrationDetailMaster.httpChannelMaster, "Alla detaljerade http-kanalmeddelanden"
integrationMaster.httpChannelMaster.httpChannelConfiguration, "Meddelanden som rör http-kanalskonfiguration"
integrationMaster.httpChannelMaster.httpChannelEncoder, "Meddelanden om kodning/avkodning i HTTP-kanal"
integrationMaster.httpChannelMaster.httpIO, "Loggar IO-relaterade meddelanden i http-kanalen"
integrationMaster.channelTibcoMaster.integrationTop, "Används för att identifiera vilka händelser som står i kö från Ariba-servern"
integrationMaster.channelTibcoMaster.integrationExternal, "Logg kopplad till eventuella externa processer som vi startar."
integrationMaster.channelTibcoMaster.integrationVendor_TibcoDetails, "Logg från tredjepartsleverantören"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPMDetails, "Detaljerade meddelanden om Tibco-processhanterare"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPM, "Tibco Process Manager-meddelanden"
integrationMaster.channelTibcoMaster, "Detta är en överordnad katalog för att slå på Tibco-loggningen"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco, "Logg från tredjepartsleverantören"
integrationMaster.clientutil, "Logg från klientverktyg som används vid integration"
integrationMaster.integrationConfiguration, "Loggning av integrationskonfiguration"
integrationDetailMaster.integrationConfiguration, "Detaljerad loggning av integrationskonfiguration"
integrationMaster.integrationDecoder, "Loggning av integrationsavkodning"
integrationMaster.integrationEncoder, "Loggning av integrationskodning"
integrationDetailMaster.integrationEncoder, "Detaljerad loggning av integrationskodning"
integrationDetailMaster.integrationDecoder, "Detaljerad loggning av integrationsavkodning"
integrationMaster.integrationMessageContext, "Meddelandekontextrelaterad information"
integrationMaster.integrationMigration, "Migreringsrelaterade meddelanden"
integrationMaster.integrationUtil, "Meddelanden från verktygsklasser för integration"
integrationMaster.sqlChannelMaster, "Alla SQL-kanalmeddelanden"
integrationMigration, "Migreringsloggning för integration"
integrationObjectAPI, "Alla meddelanden som rör integrationsobjektets API"
integrationReceive, "Mottagningshändelser som relaterar till integration"
integrationSend, "Skicka integrationsrelaterade meddelanden"
integrationTop, "Identifiera vilka händelser som står i kö från Ariba-servern"
integrationVendor_CSV, "Alla kanalmeddelanden för CSV-integration"
internodes, "Kommunikationsmeddelanden mellan noder"
invoicingPerf, "Spårning - information om faktureringsprestanda"
invoicingUI,  "Gränssnittsrelaterad spårning av fakturering"
isDriver, "Drivrutinsmeddelanden"
isError, "Felmeddelanden från integrationsserver"
isMapping, "Mappningsmeddelanden"
isMaster, "Meddelanden från integrationsserver, som omfattar isServer, aribaISServer och isDriver"
isMeta, "Metadatameddelanden"
isMisc, "Övriga meddelanden från integrationsserver"
isServer, "Meddelanden som skickats till integrationsservern"
j2ee, "Meddelanden relaterade till användning av J2EE-tekniker"
javagroups, "Meddelanden relaterade till JavaGrupper"
javascript, "Meddelanden relaterade till javascript-körning"
jdbc, "JDBC-varningar och databasens transaktionsisoleringsläge"
jdbcperf, "Prestandaloggningsmeddelanden om JDBC-drivrutin"
kitting, "Spårning relaterad till katalogsatser, d.v.s. samlingar med katalogartiklar"
laborKit, "Spårning för arbetssatsen"
layout, "Kompileringsschema från XML"
layout.classMappings,"Klassmappningar och fältmappningar från Metadata"
locale, "Språkversions-ID-relaterad felsökningsinformation"
lockSnoop, "Avancerad låsning av snooping för felsökning av deadlocks och hållna readlocks"
login, "In- och utloggningar av klienter"
lruCheck, "Utför konsekvenskontroller för LRU-tabeller"
lruDebug, "Dumpa LRU-tabeller vid storleksändring och rensning (utförlig med lruCheck)"
lruPurge, "Observera objekt som tagits bort från LRU-tabeller"
mapCluster, "Skriv ut en rad för varje objekt som mappats för klienten"
mapIds, "Mappningar av ID:n till objekt på serversidan"
massEdit,  "Spåra massredigeringsinformation"
massEditLow,  "Spårning för avancerad massredigering"
masterAgreementUI, "Kontraktsgränssnittsrelaterad spårning"
messaging, "Information om meddelandeinfrastruktur"
messaging.details, "Detaljerad information om meddelandeinfrastruktur"
meta, "Metadatabehandling"
metaDataResolver, "Meddelanden om metadata för XML resolver"
meta.modification, "Meddelanden som rör metadataändringar i körtid"
metaValidation, "Metadatavalidering"
migrationDetails, "Migreringsrelaterade bugglösningsmeddelanden"
mobile, "Meddelanden som rör mobil klient"
modify, "Ändringsåtgärder"
nestedSession, "Spårning av kapslad session"
net, "Nätverksrelaterade meddelanden"
nodeassignment, "Meddelanden som rör TilldelningsHanterare"
notification, "Meddelanden som rör aviseringar via e-post"
objectOperations, "Åtgärder for avancerat objektsparande och fältinställningar"
objectValidationSanityCheck, "Försäkra dig om att giltighetsvillkoren har definierats på rätt plats för validering av objekt"
objectViewers, "Alla meddelanden om objektdetaljgranskare"
onClient, "Spårning av klients transaktionsåtgärder"
