Big5,,,,
"FileBrowser",a007,"Up To","移至","Button to go to parent directory"
"FileUploadStatusBar",a001,"Uploading file...","正在上載檔案...",""
"FooterLinks",a001,"POWERED BY", "POWERED BY", "powered by Ariba text"
"HintMessage",a001,"* indicates required field","* 表示必填欄位",""
"HintMessage",a002,"How to","如何",""
"HintMessage",a003,"Screen Details","畫面細節",""
"ModalPageWrapper",a001,"OK Button","確定按鈕",""
"ModalPageWrapper",a002,"OK","確定",""
"ModalPageWrapper",a003,"Cancel Button","取消按鈕",""
"ModalPageWrapper",a004,"Cancel","取消",""
"ModalPageWrapper",a005,"Done Button","完成按鈕",""
"ModalPageWrapper",a006,"Done","完成",""
"ModalWindowWrapper",a001,"OK","確定",""
"ModalWindowWrapper",a002,"Cancel","取消",""
"OutlineBox",1,"Minimize","最小化","Tooltip on collapse button"
"OutlineBox",2,"Maximize this view","最大化此視圖","Tooltip on expand button"
"OutlineBox",a001,"Expand to view the contents of this section.","展開以檢視此區段的內容。",""
"PageErrorPanel",1,"There are {0} problems that require completion or correction in order to complete your request.", "要完成您的請求，需要解決或更正 {0} 個問題。","plural version of the msg"
"PageErrorPanel",2,"There is {0} problem that requires completion or correction in order to complete your request.", "要完成您的請求，需要解決或更正 {0} 個問題。","singular version of the msg"
"PageErrorPanel",3,"Mouse over the red icons to learn more.  Use the <b><i>Next</i></b> and <b><i>Previous</i></b> links to step through the errors as needed.","將滑鼠移至紅色圖示上方以瞭解更多資訊。使用<b><i>下一個</i></b>與<b><i>上一個</i></b>連結可以視需要跳過錯誤。",""
"PageErrorPanel",4,"There are {0} warnings that require your attention.  Please try again if you want to proceed after reviewing the warnings.","有 {0} 個警告需要您注意。如果您要在審核警告後繼續，請再試一次。","plural version of the msg"
"PageErrorPanel",5,"There is {0} warning that requires your attention.  Please try again if you want to proceed after reviewing the warning.","有 {0} 個警告需要您注意。如果您要在審核警告後繼續，請再試一次。","singular version of the msg"
"PageErrorPanel",6,"Maximize this view","最大化此視圖",""
"PageErrorPanel",7,"Minimize this view","最小化此視圖",""
"PageErrorPanel",a001,"Expand to see the full message.","展開以檢視完整訊息。",""
"PageErrorPanel",a002,"&#60; Previous","&#60;上一個",""
"PageErrorPanel",a003,"Next &#62;","下一個 &#62;",""
"PageErrorPanel",a004,"Go To Problem Location &#62;","移至問題位置 &#62;",""
"PageErrorPanel",a005,"Error","錯誤",""
"PageErrorPanel",a006,"Warning","警告",""
"PopupMenu",a001,"Show all menu items","顯示所有功能表項目",""
"PollDialog",a001,"Unable to reach the Ariba service.","無法連接至 Ariba 服務。",""
"PollDialog",a002,"Please check your internet connection.","請檢查您的網際網路連線。",""
"PollDialog",a003,"Reconnecting in","在",""
"PollDialog",a004,"seconds.","秒後重新連線。",""
"PollDialog",a005,"Try now","立即重試",""
"PollDialog",a006,"OK","確定",""
"PortletWrapper",a004,"Content retrieval still in progress -- some items may be missing or out of date.","內容擷取進行中 -- 某些項目可能已遺失或過期。",""
"PortletWrapper",a005,"An error occurred while retrieving content -- If this problem persists, contact your administrator.","擷取內容時出錯 - 如果依舊存在此問題，請與您的管理員聯絡。",""
"PortletWrapper",a006,"Show / Hide content","顯示/隱藏內容",""
"PortletWrapper",a007,"Remove this item","移除此項目",""
"SearchPageWrapper",a001,"Search","搜尋",""
"StepByStepTOC",1,"Step {0}","步驟 {0}",""
"StepByStepTOC",2,"Non-numbered step","沒有編號的步驟",""
"StepHeader",1,"Step {0}","步驟 {0}",""
"StepHeader",2,"Non-numbered step","沒有編號的步驟",""
"StepHeader",a001,"Substeps","子步驟",""
"TabList",a001,"Actions","動作",""
"TabList",a002,"More...","更多...",""
"TableHeaderRow",1,"Sorted ascending (click to reverse)","遞增排序（按一下以反轉）",""
"TableHeaderRow",2,"Sorted descending (click to reverse)","遞減排序（按一下以反轉）",""
"TableHeaderRow",a001,"Select all","全選",""
"TocPanel",1,"Collapse view","折疊視圖",""
"TocPanel",2,"Expand view","展開視圖",""
"TocPanel",a001,"View Menu","檢視功能表",""
"ToggleImage",a001,"Open/Close","開啟/關閉",""
